DATAFLOW,AUDST,FREQ,INTER_INVS_TYP_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIA_RA_MG_ORA_CD_COOE,2023,2022,0,2022-06-30,INR,2785505600000
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIA_RA_MG_ORA_CD_COOE,2023,2022,0,2022-06-30,USD,35270320000
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIA_RA_MG_ORA_SEC,2023,2022,0,2022-06-30,INR,29511770300000
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIA_RA_MG_ORA_SEC,2023,2022,0,2022-06-30,USD,373680720000
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIA_RA_MG_RPIMF,2023,2022,0,2022-06-30,INR,395205540000
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIA_RA_MG_RPIMF,2023,2022,0,2022-06-30,USD,5006270000
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIA_RA_MG_SDR,2023,2022,0,2022-06-30,INR,1437609400000
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIA_RA_MG_SDR,2023,2022,0,2022-06-30,USD,18203140000
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIA_RA_MON_GLD,2023,2022,0,2022-06-30,INR,3189804700000
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIA_RA_MON_GLD,2023,2022,0,2022-06-30,USD,40389600000
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIA_RES_ASS,2023,2022,0,2022-06-30,INR,46528842440000
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIA_RES_ASS,2023,2022,0,2022-06-30,USD,589154570000
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_DI,2023,2022,0,2022-06-30,INR,40828719751596.2
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_DI,2023,2022,0,2022-06-30,USD,517198297886.631
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_DI_DBT_INS,2023,2022,0,2022-06-30,INR,2181441783824
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_DI_DBT_INS,2023,2022,0,2022-06-30,USD,27633440000
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_DI_DBT_INS_DRT_INV_DIE,2023,2022,0,2022-06-30,INR,2181441783824
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_DI_DBT_INS_DRT_INV_DIE,2023,2022,0,2022-06-30,USD,27633440000
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_DI_EIFS,2023,2022,0,2022-06-30,INR,38647277967772.2
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_DI_EIFS,2023,2022,0,2022-06-30,USD,489564857886.631
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_DI_EIFS_DRT_INV_DIE,2023,2022,0,2022-06-30,INR,38647277967772.2
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_DI_EIFS_DRT_INV_DIE,2023,2022,0,2022-06-30,USD,489564857886.631
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_FD_OTR_ESO,2023,2022,0,2022-06-30,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_CD_CB,2023,2022,0,2022-06-30,INR,9606760769.96139
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_CD_CB,2023,2022,0,2022-06-30,USD,121693757.449591
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_CD_CB_DTCECB,2023,2022,0,2022-06-30,INR,10757439613946
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_CD_CB_DTCECB,2023,2022,0,2022-06-30,USD,137322950338.9
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_CD_CB_DTCECB_LNG_TRM,2023,2022,0,2022-06-30,INR,10651151813000
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_CD_CB_DTCECB_LNG_TRM,2023,2022,0,2022-06-30,USD,135976548343.691
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_CD_CB_DTCECB_SHT_TRM,2023,2022,0,2022-06-30,INR,106287800946
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_CD_CB_DTCECB_SHT_TRM,2023,2022,0,2022-06-30,USD,1346401995.20915
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_CD_CB_GG,2023,2022,0,2022-06-30,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_CD_CB_GG,2023,2022,0,2022-06-30,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_CD_CB_OS,2023,2022,0,2022-06-30,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_CD_CB_OS,2023,2022,0,2022-06-30,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_CD_CB_OS_LNG_TRM,2023,2022,0,2022-06-30,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_CD_CB_OS_LNG_TRM,2023,2022,0,2022-06-30,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_CD_CB_OS_SHT_TRM,2023,2022,0,2022-06-30,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_CD_CB_OS_SHT_TRM,2023,2022,0,2022-06-30,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_CD_CB_SHT_TRM,2023,2022,0,2022-06-30,INR,9606760769.96139
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_CD_CB_SHT_TRM,2023,2022,0,2022-06-30,USD,121693757.449591
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_CURR_DEP,2023,2022,0,2022-06-30,INR,10767046374716
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_CURR_DEP,2023,2022,0,2022-06-30,USD,137444644096.35
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB,2023,2022,0,2022-06-30,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB,2023,2022,0,2022-06-30,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_DTCECB,2023,2022,0,2022-06-30,INR,1003021315876.38
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_DTCECB,2023,2022,0,2022-06-30,USD,12778889412.6964
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_DTCECB_LNG_TRM,2023,2022,0,2022-06-30,INR,1003021315876.38
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_DTCECB_LNG_TRM,2023,2022,0,2022-06-30,USD,12778889412.6964
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_GG,2023,2022,0,2022-06-30,INR,6843836859160.23
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_GG,2023,2022,0,2022-06-30,USD,86929596904.3797
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_GG_CL_IMF_OTR_OTH_LNG_TRM,2023,2022,0,2022-06-30,INR,6843836859160.23
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_GG_CL_IMF_OTR_OTH_LNG_TRM,2023,2022,0,2022-06-30,USD,86929596904.3797
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_MAWR,2023,2022,0,2022-06-30,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_OS,2023,2022,0,2022-06-30,INR,7370729728334.9
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_OS,2023,2022,0,2022-06-30,USD,93396705306.5462
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_OS_LNG_TRM,2023,2022,0,2022-06-30,INR,7370729728334.9
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_OS_LNG_TRM,2023,2022,0,2022-06-30,USD,93396705306.5462
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_OS_NFCH_NPISH,2023,2022,0,2022-06-30,INR,5401036254607.23
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_OS_NFCH_NPISH,2023,2022,0,2022-06-30,USD,68438776193.0862
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_OS_NFCH_NPISH_LNG_TRM,2023,2022,0,2022-06-30,INR,5401036254607.23
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_OS_NFCH_NPISH_LNG_TRM,2023,2022,0,2022-06-30,USD,68438776193.0862
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_OS_NFCH_NPISH_SHT_TRM,2023,2022,0,2022-06-30,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_OS_NFCH_NPISH_SHT_TRM,2023,2022,0,2022-06-30,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_OS_OFC,2023,2022,0,2022-06-30,INR,1969693473727.67
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_OS_OFC,2023,2022,0,2022-06-30,USD,24957929113.46
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_OS_OFC_LNG_TRM,2023,2022,0,2022-06-30,INR,1969693473727.67
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_OS_OFC_LNG_TRM,2023,2022,0,2022-06-30,USD,24957929113.46
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_OS_SHT_TRM,2023,2022,0,2022-06-30,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB_OS_SHT_TRM,2023,2022,0,2022-06-30,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB__OFC_SHT_TRM,2023,2022,0,2022-06-30,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LNS_CB__OFC_SHT_TRM,2023,2022,0,2022-06-30,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LOANS,2023,2022,0,2022-06-30,INR,15217587903371.5
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_LOANS,2023,2022,0,2022-06-30,USD,193105191623.622
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP,2023,2022,0,2022-06-30,INR,1738410987533
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP,2023,2022,0,2022-06-30,USD,22021342066.3119
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP_OS,2023,2022,0,2022-06-30,INR,1738410987533
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP_OS,2023,2022,0,2022-06-30,USD,22021342066.3119
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP_OS_LNG_TRM,2023,2022,0,2022-06-30,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP_OS_LNG_TRM,2023,2022,0,2022-06-30,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP_OS_NFCH_NPISH,2023,2022,0,2022-06-30,INR,1688517969491
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP_OS_NFCH_NPISH,2023,2022,0,2022-06-30,USD,21389321660.9515
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP_OS_NFCH_NPISH_SHT_TRM,2023,2022,0,2022-06-30,INR,1688517969491
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP_OS_NFCH_NPISH_SHT_TRM,2023,2022,0,2022-06-30,USD,21389321660.9515
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP_OS_OFC,2023,2022,0,2022-06-30,INR,49893018041.9993
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP_OS_OFC,2023,2022,0,2022-06-30,USD,632020405.360376
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP_OS_OFC_LNG_TRM,2023,2022,0,2022-06-30,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP_OS_OFC_LNG_TRM,2023,2022,0,2022-06-30,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP_OS_OFC_SHT_TRM,2023,2022,0,2022-06-30,INR,49893018041.9993
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP_OS_OFC_SHT_TRM,2023,2022,0,2022-06-30,USD,632020405.360376
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP_OS_SHT_TRM,2023,2022,0,2022-06-30,INR,1738410987533
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_OAP_OS_SHT_TRM,2023,2022,0,2022-06-30,USD,22021342066.3119
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_SDR,2023,2022,0,2022-06-30,INR,1734509493402.2
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_SDR,2023,2022,0,2022-06-30,USD,21971865663.8132
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA,2023,2022,0,2022-06-30,INR,9695533128450.55
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA,2023,2022,0,2022-06-30,USD,122818282367.084
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_CB,2023,2022,0,2022-06-30,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_CB,2023,2022,0,2022-06-30,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_CB_MAWR,2023,2022,0,2022-06-30,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_CB_MAWR,2023,2022,0,2022-06-30,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_DTCECB,2023,2022,0,2022-06-30,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_DTCECB,2023,2022,0,2022-06-30,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_GG,2023,2022,0,2022-06-30,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_GG_LNG_TRM,2023,2022,0,2022-06-30,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_OS,2023,2022,0,2022-06-30,INR,9695533128450.55
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_OS,2023,2022,0,2022-06-30,USD,122818282367.084
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_OS_LNG_TRM,2023,2022,0,2022-06-30,INR,31206674793.8758
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_OS_LNG_TRM,2023,2022,0,2022-06-30,USD,395310927.805009
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_OS_NFCH_NPISH,2023,2022,0,2022-06-30,INR,9695533128450.55
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_OS_NFCH_NPISH,2023,2022,0,2022-06-30,USD,122818282367.084
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_OS_NFCH_NPISH_LNG_TRM,2023,2022,0,2022-06-30,INR,31206674793.8758
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_OS_NFCH_NPISH_LNG_TRM,2023,2022,0,2022-06-30,USD,395310927.805009
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_OS_NFCH_NPISH_SHT_TRM,2023,2022,0,2022-06-30,INR,9664326453656.68
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_OS_NFCH_NPISH_SHT_TRM,2023,2022,0,2022-06-30,USD,122422971439.279
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_OS_SHT_TRM,2023,2022,0,2022-06-30,INR,9664326453656.68
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OI_TCA_OS_SHT_TRM,2023,2022,0,2022-06-30,USD,122422971439.279
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OTH_INVS,2023,2022,0,2022-06-30,INR,39153087887473.2
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_OTH_INVS,2023,2022,0,2022-06-30,USD,497361325817.181
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI,2023,2022,0,2022-06-30,INR,19346445143963.1
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI,2023,2022,0,2022-06-30,USD,245071326250.038
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS,2023,2022,0,2022-06-30,INR,8651690487843.51
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS,2023,2022,0,2022-06-30,USD,109595393178.589
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_DTCECB,2023,2022,0,2022-06-30,INR,540952904716.521
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_DTCECB,2023,2022,0,2022-06-30,USD,6852527418.40566
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_DTCECB_LNG_TRM,2023,2022,0,2022-06-30,INR,540952904716.521
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_DTCECB_LNG_TRM,2023,2022,0,2022-06-30,USD,6852527418.40566
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_DTCECB_SHT_TRM,2023,2022,0,2022-06-30,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_DTCECB_SHT_TRM,2023,2022,0,2022-06-30,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_GG,2023,2022,0,2022-06-30,INR,1483979647633.7
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_GG,2023,2022,0,2022-06-30,USD,18798330011.9163
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_GG_LNG_TRM,2023,2022,0,2022-06-30,INR,1422617570100
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_GG_LNG_TRM,2023,2022,0,2022-06-30,USD,18021025157.6789
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_GG_SHT_TRM,2023,2022,0,2022-06-30,INR,61362077533.7
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_GG_SHT_TRM,2023,2022,0,2022-06-30,USD,777304854.237473
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_OS,2023,2022,0,2022-06-30,INR,6626757935493.29
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_OS,2023,2022,0,2022-06-30,USD,83944535748.2673
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_OS_LNG_TRM,2023,2022,0,2022-06-30,INR,6517557748413.88
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_OS_LNG_TRM,2023,2022,0,2022-06-30,USD,82561241066.7296
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_OS_NFCH_NPISH,2023,2022,0,2022-06-30,INR,4646057742989.66
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_OS_NFCH_NPISH,2023,2022,0,2022-06-30,USD,58853992267.6197
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_OS_NFCH_NPISH_LNG_TRM,2023,2022,0,2022-06-30,INR,4646057742989.66
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_OS_NFCH_NPISH_LNG_TRM,2023,2022,0,2022-06-30,USD,58853992267.6197
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_OS_NFCH_NPISH_SHT_TRM,2023,2022,0,2022-06-30,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_OS_NFCH_NPISH_SHT_TRM,2023,2022,0,2022-06-30,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_OS_OFC_LNG_TRM,2023,2022,0,2022-06-30,INR,1871500005424.22
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_OS_OFC_LNG_TRM,2023,2022,0,2022-06-30,USD,23707248799.11
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_OS_OFC_SHT_TRM,2023,2022,0,2022-06-30,INR,109200187079.417
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_OS_OFC_SHT_TRM,2023,2022,0,2022-06-30,USD,1383294681.53769
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_OS_OTH_FIN_CO,2023,2022,0,2022-06-30,INR,1980700192503.64
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_OS_OTH_FIN_CO,2023,2022,0,2022-06-30,USD,25090543480.6477
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_OS_SHT_TRM,2023,2022,0,2022-06-30,INR,109200187079.417
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_DS_OS_SHT_TRM,2023,2022,0,2022-06-30,USD,1383294681.53769
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_EIFS,2023,2022,0,2022-06-30,INR,10694754656119.6
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_EIFS,2023,2022,0,2022-06-30,USD,135475933071.449
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_EIFS_OS,2023,2022,0,2022-06-30,INR,10694754656119.6
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_EIFS_OS,2023,2022,0,2022-06-30,USD,135475933071.449
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_EIFS_OS_ESOTIFS,2023,2022,0,2022-06-30,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_EIFS_OS_NFCH_NPISH,2023,2022,0,2022-06-30,INR,10694754656119.6
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_EIFS_OS_NFCH_NPISH,2023,2022,0,2022-06-30,USD,135475933071.449
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_EIFS_OS_OFC,2023,2022,0,2022-06-30,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIL_PI_EIFS_OS_OFC,2023,2022,0,2022-06-30,USD,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIP_AST,2023,2022,0,2022-06-30,INR,71277236187358.8
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIP_AST,2023,2022,0,2022-06-30,USD,904014415553.878
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIP_LIB,2023,2022,0,2022-06-30,INR,99328252783032.6
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIP_LIB,2023,2022,0,2022-06-30,USD,1259630949953.85
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIA_DI,2023,2022,0,2022-09-30,INR,17723800298714
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIA_DI,2023,2022,0,2022-09-30,USD,217330743973.969
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIA_DI_DBT_BFE,2023,2022,0,2022-09-30,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIA_DI_DBT_BFE_CPU_DS,2023,2022,0,2022-09-30,INR,0.0
RBI:INTR_INV_POS_IND_BPM6_RN(1.0),N_A,QFY,IIA_DI_DBT_BFE_CPU_DS_BFE,2023,2022,0,2022-09-30,INR,0.0
